movie_id,rating,votes
1400386,5.8,12
1400397,6.8,11
1400398,7.1,103
1400400,5.3,86
1400401,2.7,6
1400490,5.7,40
1400502,8.5,98
1400508,6.6,711
1400515,3.4,1742
1400520,7.9,21
1400527,3.8,8
1400528,4.6,184
1400529,8.3,53
1400557,6.1,7
1400558,5.3,342
1401098,7.7,15
1401108,6.4,28
1401121,4.5,57
1401125,8.4,10
1401126,7.6,28
1401130,8.9,94
1401138,4.7,7
1401143,6.7,25560
1401152,6.8,245513
1401156,7.8,9
1401171,7.8,29
1401179,7.9,424
1401208,5.6,27
1401224,3.9,8
1401235,8.8,66
1401236,4.4,1647
1401237,6.1,29
1401239,4.5,53
1401240,6.4,232
1401245,4.4,139
1401253,6.2,236
1401255,4.8,48
1401256,8.4,27
1401580,6.6,8
1401592,5.9,223
1401594,6.8,24
1401595,8.1,7
1401607,4.8,896
1401610,5.2,12
1401618,4.8,12
1401621,6.6,768
1401622,6.1,334
1401625,5.7,321
1401629,6.5,11
1401631,4.4,346
1401636,6.3,3194
1401643,6.8,2428
1401654,5.8,5
1401656,7.2,2126
1401668,5.4,526
1401669,6.9,200
1401670,6.6,8
1401672,6.8,935
1401674,2.8,133
1401677,6.5,20
1401680,5.7,11
1401681,6.7,147
1401690,5.7,404
1401700,6.6,50
1401706,6.3,56
1401708,8.3,103
1401709,8.5,47
1401718,7.0,6
1401719,5.7,152
1401730,8.5,75
1402356,7.9,10
1402361,7.8,31
1402362,4.3,55
1402414,7.8,68
1402415,6.9,7
1402420,6.8,15
1402421,8.8,95
1402422,6.9,9
1402488,5.9,41081
1402507,8.8,45
1402508,5.8,5
1402510,5.1,7
1402530,8.0,60
1402543,6.0,7
1402554,5.8,8
1402574,8.8,35
1403040,6.2,14
1403041,6.7,38
1403042,5.6,9
1403045,6.4,16
1403046,6.2,20
1403047,6.6,1662
1403083,6.3,7
1403085,7.0,1057
1403097,6.1,16
1403119,6.2,51
1403129,4.9,107
1403130,6.8,7491
1403131,7.6,8
1403144,6.0,2501
1403147,6.1,17
1403157,5.8,12
1403177,7.0,50318
1403184,4.5,107
1403191,8.0,22
1403196,6.8,13
1403201,7.9,52
1403210,4.3,170
1403214,7.1,8343
1403232,6.2,8
1403236,3.3,150
1403241,5.3,8100
1403243,7.8,10
1403249,6.5,63
1403846,6.1,778
1403857,7.4,19
1403858,8.8,9
1403861,7.7,75
1403862,5.2,4432
1403865,7.6,306742
1403981,7.1,136498
1403983,6.1,403
1403987,4.3,158
1403988,5.1,11610
1403990,8.0,33
1404007,3.2,5
1404008,6.9,10
1404012,4.1,23
1404016,8.3,6
1404017,6.5,89
1404020,5.8,17
1404022,6.4,152
1404023,6.2,17
1404024,5.5,6
1404026,8.2,12
1404036,7.4,16
1404037,7.2,8
1404040,5.1,7
1404044,7.3,9
1404045,6.0,16
1404047,7.0,6
1404048,7.1,25
1404051,6.0,6
1404052,6.9,71
1404067,8.2,10
1404069,7.3,38
1404076,5.3,24
1404077,5.8,77
1404082,6.4,1431
1404083,6.1,7
1404086,7.0,5
1404094,5.4,23
1404097,5.4,47
1404366,5.4,24
1404369,5.2,30
1404380,7.6,16
1404386,6.4,309
1404394,6.7,12
1404408,6.1,12
1404412,6.9,25
1404573,3.9,348
1404605,6.2,12
1404607,6.5,33
1404614,7.2,8
1404629,8.3,12
1404632,6.9,66
1404651,5.2,6
1404653,7.1,873
1404661,6.8,446
1404677,3.7,82
1404684,6.1,9
1404685,5.7,6
1404702,4.9,980
1404721,6.4,26
1404830,5.3,1780
1405353,6.2,10
1405357,9.1,7
1405358,7.1,89
1405365,6.6,28692
1405371,7.5,10
1405373,6.7,189
1405383,6.2,35
1405401,7.2,20
1405403,6.3,65
1405412,4.7,4083
1405413,3.0,336
1405414,6.0,36
1405418,7.1,15
1405432,7.3,6
1405443,9.0,8
1405445,8.3,18
1405469,7.8,19
1405493,7.5,61
1405499,7.2,12
1405500,6.1,7126
1405501,6.2,157
1405511,6.4,26
1405520,5.8,22
1405769,5.5,110
1405771,5.9,85
1405775,6.9,55
1405780,6.9,9
1405807,1.7,255
1405808,5.5,176
1405809,6.9,3144
1405810,7.3,11294
1406146,5.7,27
1406151,8.1,36
1406154,6.4,111
1406157,4.7,738
1406160,6.9,712
1406161,6.7,509
1406166,5.4,148
1406170,7.3,52
1406175,6.8,165
1406177,7.2,12
1407049,4.8,9767
1407052,7.6,3772
1407053,4.4,65
1407055,6.2,560
1407059,7.2,13
1407061,5.9,13276
1407065,4.9,6255
1407067,9.2,5
1407071,6.8,64
1407072,4.3,12
1407073,5.1,15
1407074,7.2,8
1407081,6.2,149
1407084,5.7,11792
1407085,7.0,466
1407144,7.2,10
1407158,6.8,21
1407175,5.2,9
1407176,7.5,6
1407190,4.1,7
1407214,4.9,7
1407230,7.3,10
1407231,6.8,6
1407242,3.6,5
1407248,5.0,5
1407251,5.0,5
1407259,5.3,6
1407261,4.2,6
1407262,6.0,8
1407273,7.5,72
1407274,6.3,7
1407291,6.8,6
1407298,6.6,5
1407302,6.6,5
1407306,5.8,5
1407316,6.0,7
1407927,7.6,2875
1407933,7.1,32
1407940,8.1,71
1407969,2.4,8
1407972,6.6,4768
1407978,7.8,114
1407980,6.9,129
1407990,4.2,135
1407998,6.9,58
1408011,5.4,12
1408015,6.5,56
1408025,7.8,23
1408029,4.9,17
1408031,6.3,39
1408049,6.5,11
1408061,3.5,108
1408062,5.9,202
1408079,4.6,13
1408089,6.6,132
1408101,7.7,459576
1408108,6.5,25
1408116,6.5,46
1408117,6.8,34
1408118,3.7,324
1408253,6.2,101555
1408258,6.7,23
1408298,7.5,25
1408313,8.0,9
1408329,7.3,46
1408343,7.9,122
1408347,7.1,29
1408351,6.3,74
1408355,7.2,33
1408384,6.8,40
1408420,6.1,19
1408425,6.3,6
1408426,5.2,6
1408897,8.0,47
1408963,5.5,10
1408971,8.8,6
1408972,7.0,3938
1408977,7.5,18
1409004,5.9,4765
1409006,7.6,32
1409015,8.2,40
1409024,6.8,331083
1409031,8.9,8
1409073,6.6,11
1409077,6.4,10
1409078,6.4,11
1409084,7.5,47
1409088,7.5,15
1409090,2.2,212
1409103,6.7,14
1409106,5.8,100
1409107,3.8,13
1409116,6.4,111
1409137,6.3,37
1409139,5.9,41
1409567,6.0,170
1409594,6.9,65
1409595,1.2,5
1409608,6.5,10
1409711,5.8,12
1409734,2.6,108
1409772,6.2,127
1409805,5.7,90
1409828,6.3,21
1409829,6.7,71
1409831,6.0,506
1409836,6.3,1142
1409869,8.7,9
1410002,6.2,10
1410020,5.4,1147
1410033,6.7,12
1410051,5.8,10957
1410061,8.0,5
1410063,7.6,48957
1410064,9.0,13
1410198,4.3,337
1410199,5.8,32
1410206,7.5,20
1410207,6.1,255
1410209,5.7,108
1410210,7.1,14
1410225,8.1,40
1410234,6.2,10
1410240,6.2,69
1410243,7.2,64
1410252,6.3,461
1410261,7.1,3359
1410267,5.9,8
1410270,6.3,28
1410271,6.5,27
1410272,7.4,1085
1410276,4.5,323
1410281,7.5,764
1410282,5.8,68
1410294,6.1,163
1410295,3.1,1608
1410297,6.4,540
1410298,8.5,6
1410360,7.5,8
1411232,4.4,2779
1411236,4.4,523
1411237,7.2,5
1411238,6.2,210696
1411245,8.9,20
1411250,6.4,152551
1411274,7.1,298
1411276,6.3,2282
1411277,5.3,1490
1411607,5.8,5
1411629,6.2,5
1411632,6.0,5
1411633,5.9,7
1411644,5.6,8
1411646,5.2,5
1411648,5.0,6
1411651,5.4,5
1411657,6.1,8
1411663,7.4,228
1411664,3.2,11250
1411696,6.3,13
1411697,6.4,458151
1411704,5.4,30892
1411712,5.3,7
1411713,6.6,14
1411720,5.6,5
1411728,6.1,8
1411730,6.0,7
1411733,6.5,11
1411741,5.3,6
1411757,6.1,33
1411758,4.8,42
1411762,4.2,584
1411769,8.4,480
1411771,4.9,7
1411777,6.4,8
1411778,4.4,5
1411779,4.0,5
1411780,6.3,6
1411791,5.6,5
1411822,5.6,66
1411826,5.5,6
1411853,5.7,92
1411865,5.9,7
1411876,5.5,8
1411877,6.9,24
1411881,6.3,38
1411882,6.8,12
1411893,5.6,12
1411894,6.5,136
1411911,6.2,10
1411915,6.5,55
1411917,6.7,132
1411918,6.6,5
1411943,6.6,9
1411946,6.2,6
1411953,7.1,15
1411956,6.8,1493
1411966,6.6,7
1411967,6.3,33
1411968,7.5,46
1411971,6.5,31
1411973,6.4,124
1411976,7.5,25
1412316,5.7,173
1412319,6.4,7
1412334,4.4,851
1412338,3.7,200
1412367,4.9,848
1412385,7.1,29
1412386,7.2,89252
1412393,4.5,768
1412407,6.3,7
1412423,7.2,8
1412441,7.8,20
1412442,6.3,1571
1412443,8.5,6
1412448,5.1,31
1412450,8.3,6
1412476,6.1,18
1412484,7.1,7
1412486,7.5,6
1412494,3.0,7
1412503,4.7,38
1412509,5.1,230
1412512,4.2,6
1412520,7.0,5
1412528,5.8,25761
1412533,8.8,13
1412538,6.3,6
1412541,5.7,86
1412549,7.2,17
1412560,7.3,6
1412566,8.5,19
1412575,6.0,7
1412593,7.2,8
1412606,6.5,6
1412610,8.0,11
1412639,5.6,7
1412642,5.0,11
1412647,7.0,7
1412670,8.4,5
1412679,6.6,5
1412697,3.1,106
1412699,8.2,9
1412700,6.6,10
1412723,6.9,7
1412727,5.9,11
1413067,6.6,262
1413068,5.6,41
1413183,8.7,6
1413188,5.3,15
1413220,4.9,8
1413233,7.0,5
1413259,7.7,131
1413489,3.6,1056
1413492,6.6,65606
1413493,6.9,499
1413495,5.7,34623
1413496,7.2,1748
1413505,8.8,5
1413507,5.9,21
1413510,8.3,39
1413527,4.2,1624
1413529,7.1,1018
1413533,5.2,5
1413534,6.6,122
1413538,7.3,18
1413551,6.8,6
1413568,7.7,32
1413773,7.9,8
1413787,7.5,27
1413806,8.3,7
1413810,8.0,23
1413815,6.0,134
1413835,8.0,14
1413848,6.2,9
1413869,6.0,11
1413873,7.8,46
1414027,8.0,8
1414104,5.2,32
1414111,7.2,22
1414143,5.6,17
1414236,6.2,8
1414326,5.8,5
1414351,7.5,8
1414353,6.4,73
1414361,2.8,1736
1414366,7.5,11
1414368,7.2,254
1414369,7.1,189
1414374,4.4,255
1414376,7.9,18
1414377,3.4,33
1414378,6.5,3729
1414382,5.8,48881
1414404,6.1,603
1414437,7.5,18
1414449,4.9,1001
1414452,7.9,11
1414456,2.8,19
1414463,7.8,8
1414464,5.8,62
1414465,4.8,278
1414468,8.5,20
1414477,7.9,96
1414486,3.8,136
1414494,7.6,91
1414495,8.1,11
1414504,8.1,13
1414514,3.8,20
1414518,6.4,667
1414570,8.2,13
1414571,5.2,8
1414581,3.9,1015
1414801,7.2,27
1414807,5.5,6
1414812,9.2,11
1414813,5.4,143
1414814,7.7,82
1414820,8.4,76
1414823,4.1,102
1414827,6.9,591
1414835,5.7,90
1414840,4.8,604
1414855,6.5,8
1414859,3.9,68
1414861,8.5,22
1414863,5.0,769
1414867,6.6,182
1415184,5.9,105
1415201,7.0,54
1415207,6.6,33
1415215,5.1,8
1415219,8.2,6
1415224,6.0,149
1415228,7.1,669
1415238,7.2,36
1415251,7.0,12
1415252,2.9,597
1415255,5.6,322
1415265,6.0,37
1415269,3.5,309
1415274,7.2,83
1415282,6.8,29
1415283,6.1,27624
1415284,3.7,213
1415287,6.9,21
1415290,7.3,1104
1415294,6.2,9
1415300,4.9,105
1415868,5.9,24
1415872,6.7,149
1415888,5.2,39
1415894,6.3,49
1416336,4.6,1554
1416338,8.2,28
1416341,6.7,54
1416343,5.9,41
1416665,7.5,125
1416696,8.1,28
1416710,7.9,55
1416711,8.7,21
1416714,8.2,70
1416716,8.4,47
1416722,4.8,20
1416731,4.0,6
1416732,8.4,36
1416733,8.3,276
1416735,6.6,8
1416753,8.1,212
1416782,8.3,38
1416801,7.1,45209
1416817,6.0,8
1416827,8.5,19
1417032,6.2,330
1417034,7.8,50
1417038,5.9,376
1417040,6.4,445
1417053,5.7,37
1417054,6.7,114
1417060,8.3,27
1417067,7.2,2448
1417073,6.8,62
1417075,7.3,9918
1417079,4.0,10
1417086,7.6,208
1417090,7.6,49
1417097,6.0,282
1417101,6.2,1621
1417103,6.3,30
1417108,5.4,4680
1417297,5.9,70
1417299,8.0,5099
1417579,5.7,35
1417581,5.9,10
1417582,6.7,911
1417592,8.3,7535
1417767,6.8,5
1418104,8.4,41
1418112,8.5,44
1418134,5.4,5
1418142,7.9,35
1418154,5.4,11
1418157,8.4,72
1418162,8.1,15
1418168,7.8,8
1418195,8.3,20
1418205,7.3,112
1418206,7.2,72
1418211,6.0,11
1418249,6.6,10
1418251,8.7,35
1418253,8.3,32
1418267,6.3,23
1418276,8.5,6
1418284,7.2,9
1418295,8.5,34
1418353,8.4,179
1418377,5.1,77659
1418380,6.2,241
1418646,7.1,7475
1418652,6.7,12
1418656,5.7,97
1418673,6.0,25
1418677,6.3,15
1418687,3.7,211
1418702,6.7,425
1418709,5.2,58
1418712,5.0,5017
1418738,6.6,5
1418749,6.4,11
1418754,6.6,8205
1418757,5.0,639
1418760,6.4,1558
1418761,7.6,5
1418762,7.0,7
1418781,6.3,138
1418796,7.1,214
1418824,4.2,210
1418826,5.1,29
1418860,8.6,12
1418888,7.8,22
1418895,5.3,18
1418901,6.6,5
1418912,3.2,237
1418971,6.3,22
1419006,7.0,26
1419021,7.7,7
1419038,7.6,39
1419318,8.0,3327
1419333,8.2,26
1419346,5.5,58
1419453,7.9,27
1419560,7.3,37
1419602,7.9,7
1419707,7.2,6
1419769,8.0,73
1419897,9.2,13
1419916,6.6,16
1419971,7.0,5
1419976,5.6,14
1419989,5.1,34
1420536,8.2,31
1420539,4.3,55
1420542,6.0,35
1420543,7.0,756
1420544,9.2,16
1420546,6.7,130
1420547,6.1,17
1420549,6.3,18
1420553,3.0,13
1420558,3.4,901
1420561,5.9,25
1420771,5.1,927
1421023,7.7,6
1421029,6.9,251
1421032,7.5,466
1421033,6.6,43
1421036,6.6,1068
1421040,5.7,1172
1421046,5.7,962
1421048,6.1,1677
1421049,2.0,845
1421050,7.9,9
1421051,6.3,42284
1421053,7.2,12
1421361,6.3,1701
1421366,7.0,27
1421374,6.4,112
1421376,5.9,591
1421380,3.6,34
1422018,6.2,85
1422020,7.0,10830
1422021,5.7,6
1422032,7.4,12559
1422101,6.1,386
1422113,5.5,16
1422114,6.2,5
1422119,6.5,1054
1422122,7.8,5027
1422125,7.4,5
1422136,6.2,27123
1422164,4.2,19
1422177,5.8,192
1422184,7.2,2166
1422185,6.4,28
1422599,7.0,17
1422610,6.2,6
1422623,5.4,8
1422626,4.3,26
1422651,8.0,806
1422653,3.5,389
1422674,5.4,1540
1422675,6.0,1959
1422693,7.8,16
1422694,6.6,8
1422708,6.8,12
1422709,6.4,133
1422713,6.0,53
1422720,5.9,42
1422729,6.9,25
1422730,7.3,7
1422733,6.4,15
1422734,4.9,7
1422735,7.2,12
1422740,7.1,7
1422742,6.8,5
1422743,5.4,118
1422747,6.6,11
1422749,4.2,5
1422754,6.1,9
1422757,7.0,451
1422761,5.5,19
1422763,7.3,14
1422778,5.4,11
1422779,6.0,32
1422786,5.4,209
1422794,3.8,86
1422800,5.1,1812
1422805,6.5,8
1422806,6.6,44
1422811,6.3,1053
1422835,7.1,588
1422841,9.0,10
1422877,6.0,10
1422891,4.8,15
1422894,7.2,37
1422900,9.0,11
1422908,7.2,5
1422916,4.5,236
1423333,7.0,9
1423343,8.6,8
1423392,7.8,8
1423422,3.7,23
1423455,7.6,19
1423464,8.7,7
1423469,5.2,21
1423589,6.9,20
1423590,7.8,5
1423592,6.6,1348
1423593,6.0,208
1423628,3.9,87
1423630,7.1,64
1423636,5.9,542
1423885,5.9,7
1423887,6.6,21
1423894,7.3,23838
1423915,5.8,32
1423916,7.6,11
1423922,6.3,964
1423926,6.3,612
1423927,6.3,760
1423935,8.8,8
1423939,6.9,2502
1423948,4.6,5
1423953,7.2,956
1423961,6.3,2267
1423967,4.9,74
1423972,6.2,19
1423977,6.2,9
1423982,6.2,6
1423995,5.4,40073
1423998,5.4,8
1424003,6.4,6359
1424010,6.1,11
1424024,8.3,14
1424038,4.5,321
1424040,6.7,14
1424042,6.0,7
1424043,5.7,15
1424044,6.0,16
1424045,5.6,242
1424051,7.8,40
1424052,7.6,12
1424053,6.3,88
1424056,5.3,197
1424058,7.0,41
1424059,6.0,82
1424062,6.2,437
1424064,7.6,7
1424066,5.6,473
1424067,6.1,7
1424070,5.5,28
1424075,6.3,9
1424081,6.4,137
1424310,6.1,21050
1424327,7.3,5967
1424361,6.4,980
1424366,6.3,495
1424381,6.4,209425
1424431,6.8,2822
1424432,8.5,62784
1424630,6.9,98
1424644,8.6,8
1424660,7.1,15
1424705,8.2,6
1424712,4.2,6
1424715,7.8,15
1424740,6.2,6
1424746,6.9,843
1424750,6.4,317
1424769,6.8,104
1424797,7.5,27265
1424839,2.5,15
1424845,3.1,109
1424863,4.9,26
1424866,8.2,14
1425218,8.2,8
1425220,6.8,68
1425235,2.9,103
1425246,6.2,67
1425247,6.0,15
1425249,6.0,49
1425250,4.3,188
1425252,3.2,1178
1425253,5.4,2503
1425257,6.4,8374
1425617,6.6,192
1425618,3.5,222
1425624,5.2,881
1425625,3.3,150
1425628,7.9,12
1425630,6.9,43
1425631,5.0,9
1425633,5.6,121
1425634,6.0,121
1425922,4.6,2023
1425926,6.6,334
1425928,5.7,3465
1425929,5.7,88
1425930,6.1,15
1425933,6.8,1895
1425938,5.8,266
1426317,3.1,27
1426320,6.0,1345
1426323,8.5,6
1426325,4.0,823
1426328,6.0,427
1426329,6.2,38242
1426352,6.2,5593
1426355,3.9,84
1426357,5.9,186
1426360,7.2,98
1426361,7.2,2891
1426362,6.9,1709
1426363,5.4,1975
1426364,5.7,62
1426368,6.9,185
1426370,6.1,58
1426371,7.1,672
1426372,6.3,121
1426374,7.4,2183
1426375,8.9,44
1426377,6.5,30
1426378,7.1,6817
1426379,3.5,10
1426380,7.4,80
1426381,7.9,216
1426384,6.0,250
1426385,4.9,18
1426386,7.5,578
1426389,3.8,34
1426748,6.4,351
1426921,7.7,10
1426937,6.8,617
1427040,6.1,7
1427044,8.6,26
1427078,8.2,9
1427087,6.4,9
1427088,6.2,8
1427091,6.2,139
1427095,8.6,47
1427097,5.2,5
1427100,7.3,9
1427110,6.6,8
1427112,6.7,15
1427154,6.5,19
1427155,6.1,10
1427182,4.2,5
1427184,5.9,16
1427192,5.0,6
1427199,6.6,10
1427218,6.5,6
1427220,3.9,8
1427236,6.3,35
1427241,6.9,365
1427242,4.0,5
1427274,7.0,5
1427277,3.8,5
1427281,2.8,12
1427282,6.0,14
1427283,7.3,13
1427285,6.4,8
1427286,6.0,8
1427288,6.4,5
1427290,4.6,5
1427298,5.2,10282
1427302,6.3,6
1427308,7.0,8
1427681,8.5,30
1427687,4.1,16
1427689,7.9,116
1427699,7.0,28
1427703,7.2,258
1427821,4.2,25
1427833,7.4,23
1427870,8.4,11
1427924,6.4,5
1427937,8.4,17
1427947,7.0,58
1427969,9.8,5
1427975,5.7,73
1428016,8.6,7
1428050,5.9,286
1428090,4.4,23
1428436,5.2,365
1428448,4.0,174
1428453,6.2,1062
1428457,6.7,264
1428459,5.6,2845
1428464,6.4,250
1428538,6.1,192795
1428556,5.6,2949
1428563,3.7,7
1428568,8.5,11
1428991,8.4,7
1429007,4.1,76
1429011,5.1,8
1429092,7.1,29
1429313,6.5,1371
1429314,5.9,8
1429323,4.4,79
1429331,7.4,24
1429338,7.0,75
1429344,6.7,6
1429348,6.0,182
1429368,4.3,7
1429382,4.4,447
1429386,6.2,28
1429387,1.6,442
1429392,5.9,2803
1429411,5.0,319
1429418,5.4,33
1429429,5.8,1580
1429430,6.7,788
1429433,4.4,561
1429436,7.6,34
1429445,5.4,102
1429448,5.5,80
1429451,6.2,49
1429463,6.0,33
1430064,4.9,100
1430070,4.6,326
1430074,6.6,21
1430076,7.4,16
1430077,3.2,1468
1430094,5.7,198
1430096,7.0,464
1430102,7.3,10
1430103,5.4,74
1430110,6.7,1971
1430112,5.8,61
1430115,8.0,7
1430116,4.5,740
1430131,5.0,742
1430132,6.7,424149
1430137,6.2,204
1430150,8.5,15
1430505,4.9,212
1430508,8.5,17
1430607,7.1,49233
1430612,5.7,39553
1430615,6.5,18514
1430618,6.8,92
1430619,6.5,621
1430620,4.1,193
1430625,6.3,202
1430626,6.7,44371
1430631,6.0,275
1430633,5.8,156
1430638,6.2,310
1430641,7.7,18
1430811,4.8,402
1430822,7.0,14
1430830,6.0,6
1430832,8.4,18
1431000,5.8,5
1431001,5.4,19
1431016,6.8,6
1431026,8.9,29
1431027,6.7,20
1431030,6.2,39
1431043,3.3,14
1431045,8.0,886863
1431056,5.8,40
1431065,6.6,1862
1431086,6.8,48
1431112,5.9,18
1431122,4.2,2147
1431133,3.5,266
1431137,7.8,5
1431138,3.1,10
1431149,7.5,69
1431154,7.0,9
1431156,2.9,20
1431160,6.8,54
1431169,5.8,17
1431181,7.3,27566
1431185,6.7,13
1431186,4.8,5
1431201,6.0,5
1431202,6.3,7
1431204,5.4,12
1431214,5.8,28
1431215,6.5,11
1431218,4.5,8
1431223,6.5,870
1431227,6.3,6
1431228,5.0,6
1431231,6.0,7
1431238,6.4,9
1431240,2.9,2914
1431243,6.6,31
1431246,5.0,942
1431252,5.5,122
1431260,4.8,5
1431261,6.2,228
1431262,6.4,15
1431264,6.0,7
1431267,6.6,17
1431273,4.9,15
1431274,6.3,6
1431275,4.0,6
1431278,4.3,398
1431279,6.0,1072
1431288,6.6,9
1431289,5.4,14
1431292,5.9,7
1431296,6.8,524
1431299,7.2,13
1431304,5.3,6
1431311,6.0,8
1431312,6.5,8
1431314,7.1,540
1431316,4.9,11
1431325,7.0,25
1431326,6.1,2755
1431327,5.7,20
1431332,7.3,409
1431338,5.2,5
1431342,6.7,784
1431347,5.0,140
1431700,5.3,7
1431707,8.4,40
1431723,5.4,108
1431724,8.3,27
1431729,6.7,117
1431737,8.3,26
1431739,4.1,100
1432000,8.4,10
1432023,4.1,10
1432050,7.5,11
1432078,6.3,2176
1432095,2.8,26
1432100,7.8,23
1432121,6.9,9
1432146,6.4,24
1432150,6.3,416
1432153,8.0,28
1432157,5.5,33
1432161,7.0,12
1432187,7.2,26
1432202,8.0,11
1432203,4.5,25
1432212,7.4,10
1432218,6.3,10
1432234,5.9,16
1432243,8.3,15
1432916,3.2,425
1432955,7.4,8
1432956,4.6,387
1432978,7.9,28
1432989,6.7,26
1432993,5.0,23
1433001,7.5,186
1433003,5.4,7
1433078,6.0,5
1433089,3.2,270
1433099,6.3,113
1433101,8.5,11
1433108,6.4,99361
1433119,6.2,8
1433122,7.6,11
1433135,7.6,51
1433149,8.0,7
1433155,6.2,10
1433172,6.7,14
1433173,7.8,5
1433175,7.9,18
1433180,8.2,6
1433183,3.8,121
1433189,5.4,24
1433207,6.1,8863
1433221,8.2,30
1433236,9.4,5
1433245,4.7,9
1433269,5.5,11
1433270,5.3,6
1433271,7.6,54
1433272,4.9,8
1433273,6.7,23
1433278,5.6,8
1433286,4.5,8
1433297,5.1,252
1433304,5.9,8
1433316,4.4,5
1433318,7.8,63
1433319,4.5,21
1433320,6.0,10
1433322,6.7,697
1433323,1.9,128
1433326,7.5,13
1433327,5.3,10
1433330,6.4,14
1433331,6.1,45
1433335,2.1,116
1433336,4.3,7
1433343,4.2,373
1433514,6.5,599
1433524,5.8,110
1433527,4.7,53
1433528,7.5,1564
1433529,4.7,15
1433540,7.5,7484
1433543,7.3,715
1433555,7.4,7
1433562,5.6,7282
1433763,6.1,20
1433768,6.6,13
1433772,9.0,5
1433775,5.3,577
1433802,6.9,341
1433804,6.3,15
1433810,7.0,12298
1433811,7.5,72510
1433812,8.0,31
1433813,7.7,4127
1433816,7.7,3719
1433817,6.9,371
1433819,4.7,148
1433822,4.1,18760
1433824,4.4,183
1433826,6.8,364
1433827,5.5,112
1433851,6.1,94
1433856,6.6,27
1433857,5.5,476
1433905,6.1,5480
1433910,6.6,223
1433911,5.7,221
1433915,5.6,471
1434414,4.6,5
1434423,7.3,3206
1434424,5.1,37
1434429,5.9,91
1434435,6.3,15769
1434443,7.1,4476
1434446,6.8,121
1434447,7.5,18474
1434449,5.0,32
1434453,6.1,125
1434612,6.8,98
1434616,6.8,20
1434618,5.7,461
1434925,4.7,355
1434929,7.0,19
1434941,1.9,123
1434944,3.4,38
1435451,6.6,10
1435452,6.0,5
1435455,6.2,11
1435458,8.3,35
1435462,6.0,34
1435463,7.2,11
1435464,6.4,12
1435465,6.2,9
1435468,6.7,14
1435469,6.4,42
1435475,6.7,277
1435484,4.5,14
1435487,4.5,8
1435488,6.4,7
1435497,6.7,18
1435503,6.2,6
1435504,5.7,6
1435507,6.0,10
1435513,6.7,30219
1435528,8.7,16
1435529,5.9,53
1435530,5.8,8
1435541,5.7,7
1435543,6.2,82
1435544,7.0,13
1435554,6.0,6
1435573,6.3,12
1435576,5.0,7
1435577,6.9,7
1435578,6.2,8
1435580,6.6,13
1435585,6.5,6
1435590,5.2,9
1435592,4.2,5
1435606,4.2,28
1435607,3.5,6
1435613,6.2,212
1435967,7.2,25
1435979,8.0,6
1435990,3.8,232
1436000,7.4,252
1436005,7.8,5
1436013,8.4,5
1436031,7.3,6
1436034,5.2,1278
1436035,5.4,12
1436036,7.0,18
1436038,7.4,11
1436039,8.1,169
1436045,7.6,61192
1436046,3.0,93
1436049,7.3,84
1436308,7.7,25
1436313,5.2,9
1436318,6.2,13
1436323,7.6,20
1436326,7.7,6
1436327,5.8,78
1436336,5.8,186
1436347,5.3,45
1436368,4.8,18
1436370,3.8,111
1436372,4.3,1441
1436386,4.1,157
1436452,4.8,266
1436457,8.4,33
1436463,3.7,573
1436464,6.8,102
1436468,7.0,7
1436469,8.2,8
1436481,6.1,1277
1436486,4.0,25
1436553,7.8,44
1436557,7.7,46
1436558,7.6,5
1436559,4.9,8945
1436560,6.1,170
1436561,6.3,29
1436562,6.9,203427
1436564,6.8,28
1436565,5.6,13
1436567,5.6,43
1436568,6.1,16471
1436569,7.0,69
1436571,4.6,521
1436572,5.6,2323
1436577,4.2,132
1436578,7.7,10
1437200,6.6,5
1437204,8.4,50
1437211,6.7,29
1437212,6.7,1223
1437224,6.5,448
1437235,7.8,884
1437238,6.5,53
1437253,8.4,11
1437272,7.0,36
1437274,5.4,34
1437278,6.9,35
1437320,4.8,5
1437322,4.7,15
1437330,7.8,16
1437342,5.4,35
1437352,7.0,8
1437354,5.5,445
1437357,6.6,5069
1437358,7.2,38115
1437361,6.1,2550
1437362,5.4,592
1437364,7.2,196
1437365,4.8,31
1437366,7.0,3663
1437367,7.9,689
1437370,5.7,28
1437379,6.2,5
1437390,8.1,9
1437413,6.8,9
1437586,8.2,35
1437589,8.0,36
1437591,5.8,5
1437593,6.1,7
1437597,8.6,30
1437615,8.7,29
1437617,8.5,39
1437619,8.5,31
1437620,8.2,32
1437622,8.1,37
1437626,8.5,72
1437627,8.2,75
1437628,8.8,29
1437631,8.1,28
1437808,5.8,12
1437826,7.9,14
1437827,7.8,77
1437828,5.4,9
1437849,6.3,1805
1437851,5.7,6
1437855,6.1,8
1437858,5.1,9
1437860,5.5,20
1437868,8.2,5
1437870,5.8,5
1438171,6.5,46
1438173,5.2,16199
1438176,6.3,98577
1438179,8.5,17
1438181,7.2,8
1438204,7.4,60
1438212,5.6,7
1438214,4.6,104
1438216,7.1,5100
1438233,3.4,21
1438239,6.2,10
1438251,4.9,1358
1438254,6.4,57996
1438256,7.5,8
1438277,7.5,6
1438295,7.8,13
1438297,6.2,17
1438298,7.4,16996
1438461,4.9,3047
1438462,5.7,486
1438463,6.2,2904
1438466,6.6,356
1438468,4.8,15
1438472,5.0,154
